year_month,week,litres,num_suppliers,grass_growth,CARLOW (OAK PARK),CAVAN (DRUMCONNICK),SHANNON AIRPORT,CORK AIRPORT,MALIN HEAD,CASEMENT Aerodrome,DUBLIN AIRPORT,MACE HEAD,CLOOSH,VALENTIA OBSERVATORY,ATHY (CHANTERLANDS),PILTOWN (KILDALTON AGR COLL ),THOMASTOWN (MT JULIET),SLIEVE BLOOM MTS (NEALSTOWN),BALLINAMORE,MOUNT RUSSELL,ARDEE (BOHARNAMOE),BELMULLET,CLAREMORRIS,KNOCK AIRPORT,NEWPORT,DUNSANY,CARRICKMACROSS (DUNOGE),DERRYGREENAGH,MOUNTDILLON,ELPHIN,ARDTARMON,FETHARD (PARSONSHILL),WATERFORD (TYCOR),MULLINGAR,JFK PARK,JOHNSTOWN CASTLE,GLENEALY (KILMACURRAGH PK),Total cattle,Dairy cows,Other cows,Bulls,Cattle male:  2 years and over,Cattle female:  2 years and over,Cattle male:  1-2 years,Cattle female:  1-2 years,Cattle male:  under 1 year,Cattle female:  under 1 year,Total cattle male,Total cattle female ,Belgium_milk_price,Bulgaria_milk_price,Czech Rep_milk_price,Denmark_milk_price,Germany_milk_price,Estonia_milk_price,Ireland_milk_price,Greece_milk_price,Spain_milk_price,France_milk_price,Croatia_milk_price,Italy_milk_price,Cyprus_milk_price,Latvia_milk_price,Lihtuania_milk_price,Luxembourg_milk_price,Hungary_milk_price,Malta_milk_price,Netherlands_milk_price,Austria_milk_price,Poland_milk_price,Portugal_milk_price,Romania_milk_price,Slovenia_milk_price,Slovakia_milk_price,Finland_milk_price,Sweden_milk_price,EU_milk_price_without UK,UK_milk_price,EU_UK,feed_bag,feed_bulk,feed_ex_port,feed_totals
200909,39,18140354,3779.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,23.48,24.16,23.0,26.6,22.07,19.77,25.02,36.75,28.43,29.63,,29.24,50.69,16.44,16.5,24.69,21.28,,28.06,27.08,22.73,27.4,19.05,24.41,20.96,39.1,27.26,,26.24,26.3,2922.0,7603.0,,10525.0
200910,40,17533289,3771.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,26.85,24.92,23.24,28.62,23.1,20.77,28.21,36.69,28.97,27.91,,30.34,50.78,18.31,19.89,26.72,23.0,,30.12,28.15,23.18,27.6,18.97,24.69,23.24,40.01,28.42,,25.91,26.92,2997.0,8323.0,,11320.0
200910,41,17004950,3763.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,26.85,24.92,23.24,28.62,23.1,20.77,28.21,36.69,28.97,27.91,,30.34,50.78,18.31,19.89,26.72,23.0,,30.12,28.15,23.18,27.6,18.97,24.69,23.24,40.01,28.42,,25.91,26.92,2997.0,8323.0,,11320.0
200910,42,15918165,3743.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,26.85,24.92,23.24,28.62,23.1,20.77,28.21,36.69,28.97,27.91,,30.34,50.78,18.31,19.89,26.72,23.0,,30.12,28.15,23.18,27.6,18.97,24.69,23.24,40.01,28.42,,25.91,26.92,2997.0,8323.0,,11320.0
200910,43,14708285,3736.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,26.85,24.92,23.24,28.62,23.1,20.77,28.21,36.69,28.97,27.91,,30.34,50.78,18.31,19.89,26.72,23.0,,30.12,28.15,23.18,27.6,18.97,24.69,23.24,40.01,28.42,,25.91,26.92,2997.0,8323.0,,11320.0
200911,44,12934145,3693.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,28.69,26.52,24.1,28.75,26.64,22.66,28.63,36.84,29.3,27.75,,30.43,51.15,21.87,23.34,28.68,23.62,,33.36,30.24,25.23,28.4,21.0,25.51,25.16,40.37,28.67,,26.92,28.4,5568.0,10465.0,,16033.0
200911,45,10827045,3574.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,28.69,26.52,24.1,28.75,26.64,22.66,28.63,36.84,29.3,27.75,,30.43,51.15,21.87,23.34,28.68,23.62,,33.36,30.24,25.23,28.4,21.0,25.51,25.16,40.37,28.67,,26.92,28.4,5568.0,10465.0,,16033.0
200911,46,8977458,3370.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,28.69,26.52,24.1,28.75,26.64,22.66,28.63,36.84,29.3,27.75,,30.43,51.15,21.87,23.34,28.68,23.62,,33.36,30.24,25.23,28.4,21.0,25.51,25.16,40.37,28.67,,26.92,28.4,5568.0,10465.0,,16033.0
200911,47,7225667,2983.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,28.69,26.52,24.1,28.75,26.64,22.66,28.63,36.84,29.3,27.75,,30.43,51.15,21.87,23.34,28.68,23.62,,33.36,30.24,25.23,28.4,21.0,25.51,25.16,40.37,28.67,,26.92,28.4,5568.0,10465.0,,16033.0
200911,48,5847837,2589.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,28.69,26.52,24.1,28.75,26.64,22.66,28.63,36.84,29.3,27.75,,30.43,51.15,21.87,23.34,28.68,23.62,,33.36,30.24,25.23,28.4,21.0,25.51,25.16,40.37,28.67,,26.92,28.4,5568.0,10465.0,,16033.0
200912,49,4603428,1952.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,28.88,25.68,24.88,29.96,26.0,23.42,27.49,36.97,30.09,27.74,,30.36,51.75,24.11,25.18,28.81,23.88,,33.61,30.56,25.73,28.9,23.0,25.41,25.99,38.29,29.53,,26.16624,28.31,1924.0,10178.0,,12102.0
200912,50,3717035,1362.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,28.88,25.68,24.88,29.96,26.0,23.42,27.49,36.97,30.09,27.74,,30.36,51.75,24.11,25.18,28.81,23.88,,33.61,30.56,25.73,28.9,23.0,25.41,25.99,38.29,29.53,,26.16624,28.31,1924.0,10178.0,,12102.0
200912,51,3352100,1150.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,28.88,25.68,24.88,29.96,26.0,23.42,27.49,36.97,30.09,27.74,,30.36,51.75,24.11,25.18,28.81,23.88,,33.61,30.56,25.73,28.9,23.0,25.41,25.99,38.29,29.53,,26.16624,28.31,1924.0,10178.0,,12102.0
200912,52,4703193,958.0,,9.8,9.7,10.7,9.6,10.1,9.6,9.4,11.1,8.9,11.0,10.0,10.4,9.7,8.8,9.4,9.9,9.9,10.5,9.5,8.7,10.3,9.3,9.4,9.2,9.2,9.6,10.5,9.5,10.8,9.2,10.0,9.8,10.0,6890700.0,1096700.0,1203700.0,55200.0,501200.0,409300.0,851400.0,884200.0,918200.0,970800.0,2326000.0,4564700.0,28.88,25.68,24.88,29.96,26.0,23.42,27.49,36.97,30.09,27.74,,30.36,51.75,24.11,25.18,28.81,23.88,,33.61,30.56,25.73,28.9,23.0,25.41,25.99,38.29,29.53,,26.16624,28.31,1924.0,10178.0,,12102.0
201001,1,3156844,702.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,27.96,26.97,25.71,29.83,28.4,25.44,27.08,37.13,29.71,31.71,,31.09,51.44,24.45,24.71,28.43,24.6,,29.66,30.89,26.02,28.4,25.35,25.72,25.84,38.61,28.21,,26.71,28.94,6282.0,10323.0,1475.0,16605.0
201001,2,2526276,750.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,27.96,26.97,25.71,29.83,28.4,25.44,27.08,37.13,29.71,31.71,,31.09,51.44,24.45,24.71,28.43,24.6,,29.66,30.89,26.02,28.4,25.35,25.72,25.84,38.61,28.21,,26.71,28.94,6282.0,10323.0,1475.0,16605.0
201001,3,2676819,829.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,27.96,26.97,25.71,29.83,28.4,25.44,27.08,37.13,29.71,31.71,,31.09,51.44,24.45,24.71,28.43,24.6,,29.66,30.89,26.02,28.4,25.35,25.72,25.84,38.61,28.21,,26.71,28.94,6282.0,10323.0,1475.0,16605.0
201001,4,2970757,977.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,27.96,26.97,25.71,29.83,28.4,25.44,27.08,37.13,29.71,31.71,,31.09,51.44,24.45,24.71,28.43,24.6,,29.66,30.89,26.02,28.4,25.35,25.72,25.84,38.61,28.21,,26.71,28.94,6282.0,10323.0,1475.0,16605.0
201002,5,3735446,1500.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,27.9,26.26,26.52,29.55,28.14,25.88,27.18,37.44,29.42,30.56,,31.05,51.52,24.33,24.18,27.78,25.125,,28.18,30.62,26.6,28.3,25.01,25.79,26.14,38.43,28.7,,26.98,28.63,4815.0,14042.0,1399.0,18857.0
201002,6,4838361,2025.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,27.9,26.26,26.52,29.55,28.14,25.88,27.18,37.44,29.42,30.56,,31.05,51.52,24.33,24.18,27.78,25.125,,28.18,30.62,26.6,28.3,25.01,25.79,26.14,38.43,28.7,,26.98,28.63,4815.0,14042.0,1399.0,18857.0
201002,7,6661660,2462.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,27.9,26.26,26.52,29.55,28.14,25.88,27.18,37.44,29.42,30.56,,31.05,51.52,24.33,24.18,27.78,25.125,,28.18,30.62,26.6,28.3,25.01,25.79,26.14,38.43,28.7,,26.98,28.63,4815.0,14042.0,1399.0,18857.0
201002,8,8663420,2832.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,27.9,26.26,26.52,29.55,28.14,25.88,27.18,37.44,29.42,30.56,,31.05,51.52,24.33,24.18,27.78,25.125,,28.18,30.62,26.6,28.3,25.01,25.79,26.14,38.43,28.7,,26.98,28.63,4815.0,14042.0,1399.0,18857.0
201002,9,10689650,3115.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,27.9,26.26,26.52,29.55,28.14,25.88,27.18,37.44,29.42,30.56,,31.05,51.52,24.33,24.18,27.78,25.125,,28.18,30.62,26.6,28.3,25.01,25.79,26.14,38.43,28.7,,26.98,28.63,4815.0,14042.0,1399.0,18857.0
201003,10,12449189,3278.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,28.4,26.72,27.29,29.16,27.95,25.88,26.98,36.805,28.83,29.09,,32.87,51.43,24.45,24.07,27.58,25.64,,25.27,30.34,26.92,27.8,24.95,26.09,26.08,35.43,30.48,,25.99,28.13,5316.0,12668.0,1051.0,17984.0
201003,11,14369031,3403.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,28.4,26.72,27.29,29.16,27.95,25.88,26.98,36.805,28.83,29.09,,32.87,51.43,24.45,24.07,27.58,25.64,,25.27,30.34,26.92,27.8,24.95,26.09,26.08,35.43,30.48,,25.99,28.13,5316.0,12668.0,1051.0,17984.0
201003,12,16246343,3477.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,28.4,26.72,27.29,29.16,27.95,25.88,26.98,36.805,28.83,29.09,,32.87,51.43,24.45,24.07,27.58,25.64,,25.27,30.34,26.92,27.8,24.95,26.09,26.08,35.43,30.48,,25.99,28.13,5316.0,12668.0,1051.0,17984.0
201003,13,10481172,3481.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,28.4,26.72,27.29,29.16,27.95,25.88,26.98,36.805,28.83,29.09,,32.87,51.43,24.45,24.07,27.58,25.64,,25.27,30.34,26.92,27.8,24.95,26.09,26.08,35.43,30.48,,25.99,28.13,5316.0,12668.0,1051.0,17984.0
201004,14,18043169,3543.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,28.66,25.92,27.82,28.88,28.37,26.22,27.8,37.11,28.54,28.53,,32.82,50.61,24.37,23.5,28.21,25.63,,26.55,29.74,26.91,27.4,23.25,26.35,26.03,35.24,30.2,,26.13,28.18,3570.0,9541.0,414.0,13111.0
201004,15,21801654,3569.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,28.66,25.92,27.82,28.88,28.37,26.22,27.8,37.11,28.54,28.53,,32.82,50.61,24.37,23.5,28.21,25.63,,26.55,29.74,26.91,27.4,23.25,26.35,26.03,35.24,30.2,,26.13,28.18,3570.0,9541.0,414.0,13111.0
201004,16,24589573,3601.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,28.66,25.92,27.82,28.88,28.37,26.22,27.8,37.11,28.54,28.53,,32.82,50.61,24.37,23.5,28.21,25.63,,26.55,29.74,26.91,27.4,23.25,26.35,26.03,35.24,30.2,,26.13,28.18,3570.0,9541.0,414.0,13111.0
201004,17,26684234,3618.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,28.66,25.92,27.82,28.88,28.37,26.22,27.8,37.11,28.54,28.53,,32.82,50.61,24.37,23.5,28.21,25.63,,26.55,29.74,26.91,27.4,23.25,26.35,26.03,35.24,30.2,,26.13,28.18,3570.0,9541.0,414.0,13111.0
201005,18,28087640,3623.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,29.27,25.72,27.9,29.56,29.41,26.73,30.58,36.47,28.35,28.86,,32.82,50.46,24.42,23.55,28.63,24.34,,28.84,29.96,25.81,27.2,22.28,26.21,26.09,34.78,30.83,,26.69,28.73,2769.0,8068.0,451.0,10837.0
201005,19,28935932,3636.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,29.27,25.72,27.9,29.56,29.41,26.73,30.58,36.47,28.35,28.86,,32.82,50.46,24.42,23.55,28.63,24.34,,28.84,29.96,25.81,27.2,22.28,26.21,26.09,34.78,30.83,,26.69,28.73,2769.0,8068.0,451.0,10837.0
201005,20,29706693,3641.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,29.27,25.72,27.9,29.56,29.41,26.73,30.58,36.47,28.35,28.86,,32.82,50.46,24.42,23.55,28.63,24.34,,28.84,29.96,25.81,27.2,22.28,26.21,26.09,34.78,30.83,,26.69,28.73,2769.0,8068.0,451.0,10837.0
201005,21,29810164,3648.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,29.27,25.72,27.9,29.56,29.41,26.73,30.58,36.47,28.35,28.86,,32.82,50.46,24.42,23.55,28.63,24.34,,28.84,29.96,25.81,27.2,22.28,26.21,26.09,34.78,30.83,,26.69,28.73,2769.0,8068.0,451.0,10837.0
201005,22,30211638,3653.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,29.27,25.72,27.9,29.56,29.41,26.73,30.58,36.47,28.35,28.86,,32.82,50.46,24.42,23.55,28.63,24.34,,28.84,29.96,25.81,27.2,22.28,26.21,26.09,34.78,30.83,,26.69,28.73,2769.0,8068.0,451.0,10837.0
201006,23,29585293,3651.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,29.72,25.49,27.76,30.91,30.08,27.55,30.79,36.47,28.25,30.25,,32.82,50.67,24.37,23.45,28.62,23.82,,31.83936,29.68,25.61,27.5,21.53,26.29,26.35,35.5,32.59,,27.96,29.64,1408.0,5846.0,241.0,7254.0
201006,24,28999286,3641.0,,8.6,8.5,9.3,8.8,9.3,8.3,8.2,10.3,7.9,10.1,9.0,9.4,8.4,8.0,8.6,8.9,8.7,9.5,8.4,7.9,9.4,8.1,8.4,8.5,8.1,8.7,9.6,8.7,10.1,8.1,9.3,9.1,9.3,6606600.0,1070800.0,1158400.0,52000.0,506200.0,426200.0,760300.0,871500.0,826700.0,934600.0,2145100.0,4461500.0,29.72,25.49,27.76,30.91,30.08,27.55,30.79,36.47,28.25,30.25,,32.82,50.67,24.37,23.45,28.62,23.82,,31.83936,29.68,25.61,27.5,21.53,26.29,26.35,35.5,32.59,,27.96,29.64,1408.0,5846.0,241.0,7254.0
